(46, 60)
(46, 60)
(46, 60)
(46, 60)
(46, 60)
(46, 60)
(46, 60)
(46, 60)
(46, 60)
(46, 60)
(46, 60)
(46, 60)
(46, 60)
(46, 59)
(46, 59)
(46, 59)
(46, 59)
(46, 59)
(46, 59)
(46, 59)
(46, 59)
(46, 59)
(46, 59)
(46, 59)
(47, 59)
(47, 59)
(47, 59)
(47, 59)
(47, 59)
(47, 59)
(47, 59)
(47, 59)
(47, 59)
(47, 59)
(47, 59)
(47, 59)
(47, 59)
(47, 59)
(47, 59)
(47, 59)
(47, 59)
(47, 59)
(47, 59)
(47, 59)
(48, 59)
(48, 59)
(48, 59)
(48, 59)
(48, 59)
(48, 59)
(48, 59)
(48, 59)
(48, 58)
(48, 58)
(48, 58)
(48, 58)
(48, 58)
(48, 58)
(48, 58)
(48, 58)
(48, 58)
(48, 58)
(48, 58)
(48, 58)
(48, 58)
(48, 58)
(48, 58)
(48, 58)
(49, 58)
(49, 58)
(49, 58)
(49, 58)
(49, 58)
(49, 58)
(49, 58)
(49, 58)
(49, 58)
(49, 58)
(49, 58)
(49, 58)
(49, 58)
(49, 58)
(49, 58)
(49, 58)
(49, 57)
(49, 57)
(49, 57)
(49, 57)
(50, 57)
(50, 57)
(50, 57)
(50, 57)
(50, 57)
(50, 57)
(50, 57)
(50, 57)
(50, 57)
(50, 57)
(50, 57)
(50, 57)
(50, 57)
(50, 57)
(50, 57)
(50, 57)
(50, 57)
(50, 57)
(50, 57)
(50, 57)
(50, 57)
(50, 57)
(50, 57)
(51, 57)
(51, 57)
(51, 57)
(51, 57)
(51, 57)
(51, 57)
(51, 56)
(51, 56)
(51, 56)
(51, 56)
(51, 56)
(51, 56)
(51, 56)
(51, 56)
(51, 56)
(51, 56)
(51, 56)
(51, 56)
(52, 56)
(52, 56)
(52, 56)
(52, 56)
(52, 56)
(52, 56)
(52, 56)
(52, 55)
(52, 55)
(52, 55)
(52, 55)
(52, 55)
(52, 55)
(52, 55)
(52, 55)
(52, 55)
(53, 55)
(53, 55)
(53, 55)
(53, 55)
(53, 55)
(53, 55)
(53, 55)
(53, 55)
(53, 54)
(53, 54)
(53, 54)
(53, 54)
(54, 54)
(54, 54)
(54, 54)
(54, 54)
(54, 54)
(54, 54)
(54, 54)
(54, 54)
(54, 54)
(54, 54)
(54, 54)
(54, 53)
(54, 53)
(54, 53)
(54, 53)
(54, 53)
(54, 53)
(54, 53)
(54, 53)
(54, 53)
(54, 53)
(55, 53)
(55, 53)
(55, 53)
(55, 53)
(55, 53)
(55, 53)
(55, 52)
(55, 52)
(55, 52)
(55, 52)
(55, 52)
(55, 52)
(55, 52)
(56, 52)
(56, 52)
(56, 52)
(56, 52)
(56, 52)
(56, 52)
(56, 52)
(56, 52)
(56, 52)
(56, 51)
(56, 51)
(56, 51)
(56, 51)
(56, 51)
(57, 51)
(57, 51)
(57, 51)
(57, 51)
(57, 51)
(57, 51)
(57, 51)
(57, 51)
(57, 51)
(57, 50)
(57, 50)
(57, 50)
(57, 50)
(57, 50)
(57, 50)
(57, 50)
(57, 50)
(58, 50)
(58, 50)
(58, 50)
(58, 50)
(58, 50)
(58, 50)
(58, 50)
(58, 50)
(58, 50)
(58, 49)
(58, 49)
(58, 49)
(58, 49)
(58, 49)
(58, 49)
(58, 49)
(58, 49)
(58, 49)
(58, 49)
(58, 49)
(59, 49)
(59, 49)
(59, 48)
(59, 48)
(59, 48)
(59, 48)
(59, 48)
(59, 48)
(59, 48)
(59, 48)
(59, 48)
(59, 48)
(59, 48)
(59, 48)
(59, 47)
(59, 47)
(59, 47)
(59, 47)
(59, 47)
(60, 47)
(60, 47)
(60, 47)
(60, 47)
(60, 47)
(60, 47)
(60, 47)
(60, 46)
(60, 46)
(60, 46)
(60, 46)
(60, 46)
(60, 46)
(60, 46)
(60, 46)
(60, 46)
(60, 46)
(60, 46)
(60, 46)
(60, 46)
(60, 46)
(60, 45)
(60, 45)
(60, 45)
(60, 45)
(60, 45)
(60, 45)
(60, 45)
(60, 45)
(60, 45)
(61, 44)
(61, 44)
(61, 44)
(61, 44)
(61, 44)
(61, 44)
(61, 44)
(61, 44)
(61, 44)
(61, 44)
(61, 44)
(61, 44)
(61, 44)
(61, 43)
(61, 43)
(61, 43)
(61, 43)
(61, 43)
(61, 43)
(61, 43)
(61, 43)
(61, 43)
(61, 43)
(62, 43)
(62, 42)
(62, 42)
(62, 42)
(62, 42)
(62, 42)
(62, 42)
(62, 42)
(62, 42)
(62, 42)
(62, 42)
(62, 42)
(62, 41)
(62, 41)
(62, 41)
(62, 41)
(62, 41)
(62, 41)
(62, 41)
(62, 40)
(62, 40)
(62, 40)
(62, 40)
(62, 40)
(62, 40)
(62, 40)
(62, 40)
(62, 39)
(62, 39)
(62, 39)
(63, 39)
(63, 39)
(63, 39)
(63, 39)
(63, 39)
(63, 39)
(63, 39)
(63, 38)
(63, 38)
(63, 38)
(63, 38)
(63, 38)
(63, 38)
(63, 38)
(63, 38)
(63, 38)
(63, 38)
(63, 38)
(63, 37)
(63, 37)
(63, 37)
(63, 37)
(63, 37)
(63, 37)
(63, 37)
(63, 37)
(63, 36)
(63, 36)
(63, 36)
(63, 36)
(63, 36)
(63, 35)
(63, 35)
(63, 35)
(63, 35)
(63, 35)
(63, 35)
(63, 34)
(63, 34)
(63, 34)
(63, 34)
(63, 34)
(63, 34)
(63, 34)
(63, 34)
(63, 34)
(63, 33)
(63, 33)
(63, 33)
(63, 33)
(63, 33)
(63, 33)
(63, 33)
(63, 33)
(63, 33)
(63, 33)
(63, 33)
(63, 33)
(63, 33)
(63, 32)
(63, 32)
(63, 32)
(63, 32)
(63, 32)
(63, 32)
(63, 32)
(63, 32)
(63, 32)
(63, 32)
(63, 32)
(63, 32)
(63, 32)
(63, 31)
(63, 31)
(63, 31)
(63, 31)
(63, 31)
(63, 31)
(63, 31)
(63, 31)
(63, 30)
(63, 30)
(63, 30)
(63, 30)
(63, 30)
(63, 30)
(63, 29)
(63, 29)
(63, 29)
(63, 29)
(63, 28)
(63, 28)
(63, 28)
(63, 28)
(63, 27)
(63, 27)
(63, 27)
(63, 27)
(63, 27)
(63, 26)
(63, 26)
(63, 26)
(63, 26)
(63, 26)
(63, 26)
(63, 26)
(63, 26)
(63, 26)
(63, 26)
(63, 26)
(63, 26)
(63, 26)
(63, 25)
(63, 25)
(63, 25)
(63, 25)
(63, 25)
(63, 25)
(63, 25)
(63, 25)
(63, 25)
(63, 25)
(63, 25)
(63, 25)
(63, 24)
(63, 24)
(63, 24)
(63, 24)
(63, 24)
(63, 24)
(63, 24)
(63, 24)
(63, 24)
(63, 24)
(63, 24)
(63, 24)
(63, 24)
(63, 24)
(63, 24)
(63, 24)
(63, 24)
(63, 24)
(63, 24)
(63, 24)
(63, 24)
(63, 24)
(63, 24)
(63, 24)
(63, 24)
(63, 24)
(63, 23)
(63, 23)
(63, 23)
(63, 23)
(63, 23)
(62, 23)
(62, 23)
(62, 23)
(62, 23)
(62, 23)
(62, 23)
(62, 23)
(62, 23)
(62, 22)
(62, 22)
(62, 22)
(62, 22)
(62, 22)
(62, 22)
(62, 22)
(62, 22)
(62, 22)
(62, 22)
(62, 22)
(62, 22)
(62, 22)
(62, 22)
(62, 22)
(62, 22)
(62, 22)
(62, 22)
(62, 21)
(62, 21)
(62, 21)
(62, 21)
(62, 21)
(62, 21)
(62, 21)
(62, 21)
(62, 20)
(62, 20)
(62, 20)
(62, 20)
(62, 20)
(62, 20)
(61, 20)
(61, 19)
(61, 19)
(61, 19)
(61, 19)
(61, 19)
(61, 19)
(61, 19)
(61, 19)
(61, 19)
(61, 19)
(61, 19)
(61, 18)
(61, 18)
(61, 18)
(61, 18)
(61, 18)
(61, 18)
(61, 18)
(61, 18)
(61, 18)
(61, 18)
(61, 18)
(61, 18)
(61, 18)
(61, 18)
(61, 17)
(61, 17)
(61, 17)
(61, 17)
(61, 17)
(61, 17)
(61, 17)
(61, 17)
(61, 17)
(61, 17)
(60, 17)
(60, 17)
(60, 17)
(60, 17)
(60, 17)
(60, 17)
(60, 16)
(60, 16)
(60, 16)
(60, 16)
(60, 16)
(60, 16)
(60, 16)
(60, 16)
(60, 16)
(59, 16)
(59, 16)
(59, 16)
(59, 16)
(59, 16)
(59, 16)
(59, 16)
(59, 15)
(59, 15)
(59, 15)
(59, 15)
(59, 15)
(59, 15)
(59, 15)
(59, 15)
(59, 15)
(59, 15)
(59, 14)
(59, 14)
(59, 14)
(59, 14)
(58, 14)
(58, 14)
(58, 14)
(58, 14)
(58, 14)
(58, 14)
(58, 14)
(58, 13)
(58, 13)
(58, 13)
(58, 13)
(58, 13)
(58, 13)
(58, 13)
(57, 13)
(57, 13)
(57, 13)
(57, 12)
(57, 12)
(57, 12)
(57, 12)
(57, 12)
(57, 12)
(57, 12)
(57, 12)
(57, 12)
(56, 11)
(56, 11)
(56, 11)
(56, 11)
(56, 11)
(56, 11)
(56, 11)
(56, 11)
(56, 11)
(56, 11)
(56, 11)
(56, 11)
(56, 11)
(56, 11)
(55, 11)
(55, 11)
(55, 10)
(55, 10)
(55, 10)
(55, 10)
(55, 10)
(55, 10)
(55, 10)
(55, 10)
(55, 10)
(55, 10)
(55, 10)
(55, 10)
(55, 10)
(55, 9)
(54, 9)
(54, 9)
(54, 9)
(54, 9)
(54, 9)
(54, 9)
(54, 9)
(54, 9)
(54, 9)
(54, 9)
(54, 9)
(54, 8)
(54, 8)
(53, 8)
(53, 8)
(53, 8)
(53, 8)
(53, 8)
(53, 8)
(53, 8)
(53, 8)
(53, 8)
(53, 8)
(53, 8)
(53, 8)
(53, 8)
(53, 8)
(53, 7)
(52, 7)
(52, 7)
(52, 7)
(52, 7)
(52, 7)
(52, 7)
(52, 7)
(52, 7)
(52, 7)
(52, 7)
(52, 7)
(52, 7)
(52, 7)
(52, 7)
(52, 7)
(52, 7)
(51, 7)
(51, 7)
(51, 7)
(51, 6)
(51, 6)
(51, 6)
(51, 6)
(51, 6)
(51, 6)
(51, 6)
(51, 6)
(51, 6)
(51, 6)
(51, 6)
(51, 6)
(51, 6)
(51, 6)
(50, 6)
(50, 6)
(50, 6)
(50, 6)
(50, 6)
(50, 6)
(50, 5)
(50, 5)
(50, 5)
(50, 5)
(50, 5)
(50, 5)
(50, 5)
(50, 5)
(49, 5)
(49, 5)
(49, 5)
(49, 5)
(49, 5)
(49, 5)
(49, 5)
(49, 5)
(49, 5)
(49, 5)
(49, 5)
(49, 5)
(49, 5)
(49, 5)
(49, 4)
(49, 4)
(49, 4)
(48, 4)
(48, 4)
(48, 4)
(48, 4)
(48, 4)
(48, 4)
(48, 4)
(48, 4)
(48, 4)
(47, 4)
(47, 4)
(47, 4)
(47, 4)
(47, 3)
(47, 3)
(47, 3)
(47, 3)
(47, 3)
(46, 3)
(46, 3)
(46, 3)
(46, 3)
(46, 3)
(46, 3)
(46, 3)
(46, 3)
(46, 3)
(46, 3)
(46, 3)
(45, 3)
(45, 3)
(45, 3)
(45, 3)
(45, 3)
(45, 2)
(45, 2)
(45, 2)
(45, 2)
(44, 2)
(44, 2)
(44, 2)
(44, 2)
(44, 2)
(44, 2)
(44, 2)
(44, 2)
(44, 2)
(44, 2)
(44, 2)
(44, 2)
(44, 2)
(44, 2)
(43, 2)
(43, 2)
(43, 2)
(43, 2)
(43, 2)
(43, 2)
(43, 2)
(43, 2)
(43, 2)
(43, 2)
(43, 2)
(43, 2)
(43, 2)
(42, 2)
(42, 1)
(42, 1)
(42, 1)
(42, 1)
(42, 1)
(42, 1)
(41, 1)
(41, 1)
(41, 1)
(41, 1)
(41, 1)
(41, 1)
(41, 1)
(41, 1)
(41, 1)
(40, 1)
(40, 1)
(40, 1)
(40, 1)
(40, 1)
(40, 1)
(40, 1)
(40, 1)
(40, 0)
(39, 0)
(39, 0)
(39, 0)
(39, 0)
(39, 0)
(39, 0)
(39, 0)
(39, 0)
(38, 0)
(38, 0)
(38, 0)
(38, 0)
(38, 0)
(37, 0)
(37, 0)
(37, 0)
(37, 0)
(37, 0)
(36, 0)
(36, 0)
(36, 0)
(36, 0)
(35, 0)
(35, 0)
(35, 0)
(34, 0)
(34, 0)
(34, 0)
(34, 0)
(33, 0)
(33, 0)
(33, 0)
(32, 0)
(32, 0)
(32, 0)
(32, 0)
(31, 0)
(31, 0)
(31, 0)
(30, 0)
(30, 0)
(30, 0)
(29, 0)
(29, 0)
(29, 0)
(29, 0)
(28, 0)
(28, 0)
(28, 0)
(28, 0)
(28, 0)
(27, 0)
(27, 0)
(27, 0)
(27, 0)
(27, 0)
(26, 0)
(26, 0)
(26, 0)
(26, 1)
(25, 1)
(25, 1)
(25, 1)
(25, 1)
(25, 1)
(25, 1)
(25, 1)
(25, 1)
(25, 1)
(25, 1)
(24, 1)
(24, 1)
(24, 1)
(24, 1)
(24, 1)
(24, 1)
(24, 1)
(24, 1)
(24, 1)
(24, 1)
(23, 1)
(23, 1)
(23, 1)
(23, 1)
(23, 1)
(22, 2)
(22, 2)
(22, 2)
(22, 2)
(22, 2)
(22, 2)
(22, 2)
(22, 2)
(21, 2)
(21, 2)
(21, 2)
(21, 2)
(21, 2)
(21, 2)
(21, 2)
(21, 2)
(21, 2)
(21, 2)
(21, 2)
(21, 2)
(20, 2)
(20, 2)
(20, 2)
(20, 2)
(20, 2)
(20, 2)
(20, 3)
(20, 3)
(20, 3)
(20, 3)
(20, 3)
(20, 3)
(20, 3)
(20, 3)
(20, 3)
(19, 3)
(19, 3)
(19, 3)
(19, 3)
(18, 4)
(18, 4)
(18, 4)
(18, 4)
(18, 4)
(18, 4)
(18, 4)
(17, 4)
(17, 4)
(17, 4)
(17, 4)
(17, 4)
(17, 4)
(17, 4)
(17, 4)
(17, 4)
(17, 4)
(17, 4)
(16, 5)
(16, 5)
(16, 5)
(16, 5)
(15, 5)
(15, 5)
(15, 5)
(15, 5)
(15, 5)
(15, 5)
(15, 5)
(15, 5)
(14, 5)
(14, 5)
(14, 5)
(14, 6)
(14, 6)
(14, 6)
(14, 6)
(14, 6)
(14, 6)
(14, 6)
(14, 6)
(13, 6)
(13, 6)
(13, 7)
(13, 7)
(13, 7)
(13, 7)
(13, 7)
(13, 7)
(13, 7)
(12, 7)
(12, 7)
(12, 7)
(12, 7)
(12, 7)
(12, 7)
(12, 8)
(12, 8)
(12, 8)
(11, 8)
(11, 8)
(11, 8)
(11, 8)
(11, 8)
(11, 9)
(11, 9)
(11, 9)
(11, 9)
(10, 9)
(10, 9)
(10, 9)
(10, 9)
(10, 9)
(10, 10)
(10, 10)
(10, 10)
(10, 10)
(9, 10)
(9, 10)
(9, 10)
(9, 10)
(9, 10)
(9, 10)
(9, 11)
(9, 11)
(9, 11)
(9, 11)
(8, 11)
(8, 11)
(8, 11)
(8, 11)
(8, 11)
(8, 11)
(8, 11)
(8, 11)
(8, 12)
(8, 12)
(8, 12)
(8, 12)
(7, 12)
(7, 12)
(7, 12)
(7, 12)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(7, 13)
(6, 13)
(6, 13)
(6, 14)
(6, 14)
(6, 14)
(6, 14)
(6, 14)
(6, 14)
(6, 14)
(6, 14)
(6, 14)
(5, 14)
(5, 15)
(5, 15)
(5, 15)
(5, 15)
(5, 15)
(5, 15)
(5, 15)
(5, 15)
(5, 15)
(5, 16)
(5, 16)
(4, 16)
(4, 16)
(4, 16)
(4, 16)
(4, 16)
(4, 17)
(4, 17)
(4, 17)
(4, 17)
(4, 17)
(4, 17)
(4, 18)
(4, 18)
(3, 18)
(3, 18)
(3, 19)
(3, 19)
(3, 19)
(3, 19)
(3, 19)
(3, 20)
(3, 20)
(3, 20)
(3, 20)
(3, 20)
(3, 20)
(2, 21)
(2, 21)
(2, 21)
(2, 21)
(2, 21)
(2, 22)
(2, 22)
(2, 22)
(2, 22)
(2, 22)
(2, 22)
(2, 23)
(2, 23)
(2, 23)
(2, 23)
(2, 23)
(2, 23)
(2, 24)
(2, 24)
(1, 24)
(1, 24)
(1, 24)
(1, 25)
(1, 25)
(1, 25)
(1, 25)
(1, 25)
(1, 25)
(1, 26)
(1, 26)
(1, 26)
(1, 26)
(1, 26)
(1, 26)
(1, 26)
(1, 27)
(1, 27)
(1, 27)
(1, 27)
(1, 28)
(1, 28)
(1, 28)
(1, 28)
(0, 28)
(0, 29)
(0, 29)
(0, 29)
(0, 29)
(0, 29)
(0, 30)
(0, 30)
(0, 30)
(0, 30)
(0, 31)
(0, 31)
(0, 31)
(0, 31)
(0, 31)
(0, 32)
(0, 32)
(0, 32)
(0, 32)
(0, 32)
(0, 33)
(0, 33)
(1, 33)
(1, 33)
(1, 34)
(1, 34)
(1, 34)
(1, 34)
(1, 34)
(1, 34)
(1, 34)
(1, 35)
(1, 35)
(1, 35)
(1, 35)
(1, 35)
(1, 36)
(1, 36)
(1, 36)
(1, 36)
(1, 37)
(1, 37)
(1, 37)
(1, 37)
(1, 37)
(1, 37)
(2, 38)
(2, 38)
(2, 38)
(2, 38)
(2, 38)
(2, 39)
(2, 39)
(2, 39)
(2, 39)
(2, 39)
(2, 39)
(2, 39)
(2, 40)
(2, 40)
(2, 40)
(3, 40)
(3, 40)
(3, 40)
(3, 41)
(3, 41)
(3, 41)
(3, 41)
(3, 41)
(3, 41)
(3, 42)
(3, 42)
(3, 42)
(3, 42)
(3, 42)
(3, 43)
(3, 43)
(3, 43)
(4, 43)
(4, 43)
(4, 44)
(4, 44)
(4, 44)
(4, 44)
(4, 44)
(4, 45)
(4, 45)
(5, 45)
(5, 45)
(5, 46)
(5, 46)
(5, 46)
(5, 46)
(5, 46)
(6, 47)
(6, 47)
(6, 47)
(6, 47)
(6, 48)
(6, 48)
(7, 48)
(7, 49)
(7, 49)
(7, 49)
(7, 50)
(8, 50)
(8, 50)
(8, 51)
(8, 51)
(8, 51)
(9, 51)
(9, 52)
(9, 52)
(10, 52)
(10, 53)
(10, 53)
(10, 53)
(11, 53)
(11, 53)
(11, 54)
(11, 54)
(11, 54)
(12, 54)
(12, 55)
(12, 55)
(12, 55)
(12, 55)
(12, 55)
(13, 55)
(13, 55)
(13, 56)
(14, 56)
(14, 56)
(14, 56)
(14, 56)
(15, 57)
(15, 57)
(15, 57)
(16, 57)
(16, 57)
(16, 57)
(16, 58)
(17, 58)
(17, 58)
(17, 58)
(17, 58)
(17, 58)
(18, 58)
(18, 59)
(18, 59)
(18, 59)
(19, 59)
(19, 59)
(19, 59)
(19, 59)
(20, 59)
(20, 60)
(20, 60)
(20, 60)
(20, 60)
(20, 60)
(21, 60)
(21, 60)
(21, 60)
(21, 60)
(21, 61)
(22, 61)
(22, 61)
(22, 61)
(22, 61)
(22, 61)
(23, 61)
(23, 61)
(23, 61)
(23, 61)
(23, 61)
(23, 61)
(23, 61)
(23, 61)
(23, 61)
(23, 61)
(23, 61)
(23, 62)
(23, 62)
(23, 62)
(23, 62)
(24, 62)
(24, 62)
(24, 62)
(24, 62)
(24, 62)
(25, 62)
(25, 62)
(25, 62)
(25, 62)
(25, 62)
(25, 62)
(25, 62)
(25, 62)
(25, 62)
(25, 62)
(25, 62)
(25, 62)
(25, 62)
(25, 62)
(25, 62)
(26, 62)
(26, 62)
(26, 62)
(26, 62)
(26, 62)
(26, 62)
(26, 62)
(26, 62)
(26, 62)
(26, 62)
(27, 62)
(27, 62)
(27, 62)
(27, 62)
(27, 62)
(27, 62)
(27, 62)
(27, 62)
(27, 62)
(27, 62)
(27, 62)
(27, 62)
(27, 62)
(28, 62)
(28, 62)
(28, 62)
(28, 62)
(28, 62)
(28, 62)
(28, 62)
(28, 62)
(28, 62)
(28, 62)
(28, 62)
(28, 62)
(28, 62)
(27, 62)
(27, 62)
(27, 62)
(27, 61)
(27, 61)
(27, 61)
(27, 61)
(27, 61)
(27, 61)
(27, 60)
(27, 60)
(27, 60)
(27, 60)
(27, 60)
(27, 59)
(27, 59)
(27, 59)
(27, 59)
(27, 59)
(27, 59)
(27, 59)
(27, 58)
(27, 58)
(27, 58)
(27, 58)
(27, 58)
(27, 58)
(27, 57)
(27, 57)
(27, 57)
(27, 56)
(27, 56)
(27, 56)
(27, 55)
(27, 55)
(27, 55)
(27, 54)
(27, 54)
(27, 54)
(27, 54)
(27, 53)
(27, 53)
(27, 53)
(27, 53)
(27, 53)
(27, 52)
(27, 52)
(27, 52)
(27, 51)
(27, 51)
(27, 51)
(27, 51)
(27, 50)
(27, 50)
(27, 50)
(27, 50)
(27, 50)
(27, 49)
(27, 49)
(27, 49)
(27, 49)
(27, 49)
(27, 49)
(27, 49)
(27, 49)
(27, 49)
(27, 49)
(27, 49)
(27, 49)
(27, 49)
(27, 49)
(26, 49)
(26, 49)
(26, 48)
(26, 48)
(26, 48)
(26, 48)
(26, 48)
(26, 48)
(26, 48)
(26, 48)
(25, 47)
(25, 47)
(25, 47)
(25, 47)
(25, 47)
(25, 47)
(25, 47)
(25, 47)
(25, 47)
(25, 47)
(25, 47)
(25, 47)
(25, 47)
(24, 47)
(24, 47)
(24, 47)
(24, 47)
(24, 47)
(24, 47)
(24, 47)
(24, 47)
(24, 47)
(24, 47)
(24, 46)
(24, 46)
(24, 46)
(24, 46)
(23, 46)
(23, 46)
(23, 46)
(23, 46)
(23, 46)
(23, 46)
(23, 46)
(23, 46)
(23, 46)
(23, 46)
(23, 46)
(23, 46)
(23, 46)
(23, 46)
(22, 46)
(22, 46)
(22, 46)
(22, 45)
(22, 45)
(22, 45)
(22, 45)
(22, 45)
(22, 45)
(22, 45)
(21, 45)
(21, 45)
(21, 45)
(21, 45)
(21, 45)
(21, 45)
(21, 45)
(20, 45)
(20, 45)
(20, 44)
(20, 44)
(20, 44)
(20, 44)
(20, 44)
(20, 44)
(20, 44)
(20, 44)
(20, 44)
(20, 44)
(20, 44)
(20, 44)
(20, 44)
(20, 44)
(20, 44)
(20, 44)
(20, 44)
(20, 44)
(20, 43)
(20, 43)
(20, 43)
(19, 43)
(19, 43)
(19, 42)
(19, 42)
(19, 42)
(19, 42)
(19, 42)
(19, 42)
(19, 42)
(19, 42)
(19, 42)
(19, 42)
(19, 42)
(19, 42)
(19, 42)
(19, 42)
(19, 42)
(19, 42)
(19, 42)
(19, 42)
(19, 41)
(18, 41)
(18, 41)
(18, 41)
(18, 41)
(18, 41)
(18, 41)
(18, 41)
(18, 41)
(18, 41)
(18, 41)
(18, 41)
(18, 41)
(18, 41)
(18, 41)
(18, 41)
(18, 41)
(18, 41)
(18, 41)
(18, 41)
(18, 41)
(17, 41)
(17, 41)
(17, 41)
(17, 41)
(17, 41)
(17, 41)
(17, 41)
(16, 41)
(16, 41)
(16, 41)
(15, 41)
(15, 41)
(15, 41)
(15, 41)
(15, 41)
(15, 41)
(15, 42)
(15, 42)
(15, 42)
(15, 42)
(15, 42)
(15, 42)
(15, 42)
(15, 42)
(15, 42)
(15, 42)
(15, 43)
(15, 43)
(14, 43)
(14, 43)
(14, 43)
(14, 43)
(14, 43)
(14, 43)
(14, 43)
(14, 44)
(14, 44)
(14, 44)
(14, 44)
(14, 44)
(14, 44)
(14, 44)
(14, 44)
(14, 44)
(14, 45)
(14, 45)
(14, 45)
(14, 45)
(14, 45)
(14, 45)
(14, 45)
(15, 45)
(15, 45)
(15, 45)
(15, 45)
(15, 45)
(15, 45)
(15, 46)
(15, 46)
(15, 46)
(15, 46)
(15, 46)
(15, 46)
(15, 46)
(15, 46)
(15, 46)
(15, 46)
(15, 46)
(15, 46)
(15, 46)
(15, 46)
(16, 46)
(16, 46)
(16, 46)
(16, 46)
(16, 46)
(16, 46)
(16, 46)
(16, 46)
(16, 46)
(16, 46)
(16, 46)
(16, 46)
(17, 46)
(17, 46)
(17, 46)
(17, 46)
(17, 46)
(17, 46)
(17, 46)
(17, 46)
(18, 46)
(18, 46)
(18, 46)
(18, 46)
(18, 46)
(18, 45)
(18, 45)
(18, 45)
(18, 45)
(18, 45)
(18, 45)
(18, 45)
(18, 45)
(19, 45)
(19, 45)
(19, 45)
(19, 45)
(19, 45)
(19, 45)
(19, 45)
(19, 45)
(19, 45)
(19, 45)
(20, 45)
(20, 45)
(20, 45)
(20, 45)
(20, 45)
(21, 45)
(21, 45)
(21, 45)
(21, 45)
(21, 45)
(21, 45)
(21, 45)
(21, 45)
(21, 45)
(21, 45)
(21, 45)
(21, 45)
(21, 45)
(21, 45)
(21, 45)
(21, 45)
(21, 45)
(22, 45)
